id	pr_analyte_id	pr_analyte_num	pr_bset_id	pr_gene_id	pr_gene_symbol	pr_gene_title	pr_is_bing	pr_is_inf	pr_is_lmark	pr_lua_id	pr_model_id	pr_pool_id
216917_s_at	-666	-666	-666	6847	SYCP1	synaptonemal complex protein 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
206546_at	-666	-666	-666	10388	SYCP2	synaptonemal complex protein 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
212962_at	-666	-666	-666	85360	SYDE1	synapse defective 1, Rho GTPase, homolog 1 (C. elegans)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216271_x_at	-666	-666	-666	85360	SYDE1	synapse defective 1, Rho GTPase, homolog 1 (C. elegans)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216272_x_at	-666	-666	-666	85360	SYDE1	synapse defective 1, Rho GTPase, homolog 1 (C. elegans)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
44702_at	-666	-666	-666	85360	SYDE1	synapse defective 1, Rho GTPase, homolog 1 (C. elegans)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
202553_s_at	-666	-666	-666	25949	SYF2	SYF2 homolog, RNA splicing factor (S. cerevisiae)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209269_s_at	-666	-666	-666	6850	SYK	spleen tyrosine kinase	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
202339_at	-666	-666	-666	8189	SYMPK	symplekin	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
32402_s_at	-666	-666	-666	8189	SYMPK	symplekin	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221914_at	-666	-666	-666	6853	SYN1	synapsin I	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
210247_at	-666	-666	-666	6854	SYN2	synapsin II	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
210315_at	-666	-666	-666	6854	SYN2	synapsin II	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
206322_at	-666	-666	-666	8224	SYN3	synapsin III	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221276_s_at	-666	-666	-666	81493	SYNC	syncoilin, intermediate filament protein	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209024_s_at	-666	-666	-666	10492	SYNCRIP	synaptotagmin binding, cytoplasmic RNA interacting protein	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209025_s_at	-666	-666	-666	10492	SYNCRIP	synaptotagmin binding, cytoplasmic RNA interacting protein	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
217832_at	-666	-666	-666	10492	SYNCRIP	synaptotagmin binding, cytoplasmic RNA interacting protein	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
217833_at	-666	-666	-666	10492	SYNCRIP	synaptotagmin binding, cytoplasmic RNA interacting protein	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
217834_s_at	-666	-666	-666	10492	SYNCRIP	synaptotagmin binding, cytoplasmic RNA interacting protein	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
219310_at	-666	-666	-666	79953	SYNDIG1	synapse differentiation inducing 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209447_at	-666	-666	-666	23345	SYNE1	spectrin repeat containing, nuclear envelope 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
215350_at	-666	-666	-666	23345	SYNE1	spectrin repeat containing, nuclear envelope 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
204287_at	-666	-666	-666	9145	SYNGR1	synaptogyrin 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
210613_s_at	-666	-666	-666	9145	SYNGR1	synaptogyrin 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
213854_at	-666	-666	-666	9145	SYNGR1	synaptogyrin 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
201079_at	-666	-666	-666	9144	SYNGR2	synaptogyrin 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
206719_at	-666	-666	-666	23546	SYNGR4	synaptogyrin 4	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
207594_s_at	-666	-666	-666	8867	SYNJ1	synaptojanin 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
212990_at	-666	-666	-666	8867	SYNJ1	synaptojanin 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
210612_s_at	-666	-666	-666	8871	SYNJ2	synaptojanin 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
212828_at	-666	-666	-666	8871	SYNJ2	synaptojanin 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216180_s_at	-666	-666	-666	8871	SYNJ2	synaptojanin 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216181_at	-666	-666	-666	8871	SYNJ2	synaptojanin 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216182_at	-666	-666	-666	8871	SYNJ2	synaptojanin 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
219156_at	-666	-666	-666	55333	SYNJ2BP	synaptojanin 2 binding protein	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
212730_at	-666	-666	-666	23336	SYNM	synemin, intermediate filament protein	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
214304_x_at	-666	-666	-666	23336	SYNM	synemin, intermediate filament protein	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
202796_at	-666	-666	-666	11346	SYNPO	synaptopodin	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
219804_at	-666	-666	-666	79933	SYNPO2L	synaptopodin 2-like	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221937_at	-666	-666	-666	11276	SYNRG	synergin, gamma	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
64418_at	-666	-666	-666	11276	SYNRG	synergin, gamma	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
213200_at	-666	-666	-666	6855	SYP	synaptophysin	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
201259_s_at	-666	-666	-666	6856	SYPL1	synaptophysin-like 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
203998_s_at	-666	-666	-666	6857	SYT1	synaptotagmin I	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
203999_at	-666	-666	-666	6857	SYT1	synaptotagmin I	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209197_at	-666	-666	-666	23208	SYT11	synaptotagmin XI	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209198_s_at	-666	-666	-666	23208	SYT11	synaptotagmin XI	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
215860_at	-666	-666	-666	91683	SYT12	synaptotagmin XII	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
215865_at	-666	-666	-666	91683	SYT12	synaptotagmin XII	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221859_at	-666	-666	-666	57586	SYT13	synaptotagmin XIII	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
205613_at	-666	-666	-666	51760	SYT17	synaptotagmin XVII	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
214903_at	-666	-666	-666	127833	SYT2	synaptotagmin II	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
206161_s_at	-666	-666	-666	6861	SYT5	synaptotagmin V	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
206162_x_at	-666	-666	-666	6861	SYT5	synaptotagmin V	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
220613_s_at	-666	-666	-666	54843	SYTL2	synaptotagmin-like 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
203900_at	-666	-666	-666	23334	SZT2	seizure threshold 2 homolog (mouse)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
215364_s_at	-666	-666	-666	23334	SZT2	seizure threshold 2 homolog (mouse)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
206524_at	-666	-666	-666	6862	T	T, brachyury homolog (mouse)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221394_at	-666	-666	-666	9287	TAAR2	trace amine associated receptor 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221393_at	-666	-666	-666	9288	TAAR3	trace amine associated receptor 3 (gene/pseudogene)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221459_at	-666	-666	-666	9038	TAAR5	trace amine associated receptor 5	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
203901_at	-666	-666	-666	10454	TAB1	TGF-beta activated kinase 1/MAP3K7 binding protein 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
210284_s_at	-666	-666	-666	23118	TAB2	TGF-beta activated kinase 1/MAP3K7 binding protein 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
212184_s_at	-666	-666	-666	23118	TAB2	TGF-beta activated kinase 1/MAP3K7 binding protein 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
206552_s_at	-666	-666	-666	6863	TAC1	tachykinin, precursor 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
219992_at	-666	-666	-666	6866	TAC3	tachykinin 3	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
200911_s_at	-666	-666	-666	6867	TACC1	transforming, acidic coiled-coil containing protein 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
217433_at	-666	-666	-666	6867	TACC1	transforming, acidic coiled-coil containing protein 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
217437_s_at	-666	-666	-666	6867	TACC1	transforming, acidic coiled-coil containing protein 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
202289_s_at	-666	-666	-666	10579	TACC2	transforming, acidic coiled-coil containing protein 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
211382_s_at	-666	-666	-666	10579	TACC2	transforming, acidic coiled-coil containing protein 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
218308_at	-666	-666	-666	10460	TACC3	transforming, acidic coiled-coil containing protein 3	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221069_s_at	-666	-666	-666	51204	TACO1	translational activator of mitochondrially encoded cytochrome c oxidase I	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
208048_at	-666	-666	-666	6869	TACR1	tachykinin receptor 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
208049_s_at	-666	-666	-666	6869	TACR1	tachykinin receptor 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
210637_at	-666	-666	-666	6869	TACR1	tachykinin receptor 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
214348_at	-666	-666	-666	6865	TACR2	tachykinin receptor 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
208183_at	-666	-666	-666	6870	TACR3	tachykinin receptor 3	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
202285_s_at	-666	-666	-666	4070	TACSTD2	tumor-associated calcium signal transducer 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
202286_s_at	-666	-666	-666	4070	TACSTD2	tumor-associated calcium signal transducer 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
202287_s_at	-666	-666	-666	4070	TACSTD2	tumor-associated calcium signal transducer 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209938_at	-666	-666	-666	6871	TADA2A	transcriptional adaptor 2A	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
210537_s_at	-666	-666	-666	6871	TADA2A	transcriptional adaptor 2A	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
211221_at	-666	-666	-666	10474	TADA3	transcriptional adaptor 3	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
215273_s_at	-666	-666	-666	10474	TADA3	transcriptional adaptor 3	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216711_s_at	-666	-666	-666	6872	TAF1	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216955_at	-666	-666	-666	6872	TAF1	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
200055_at	-666	-666	-666	6881	TAF10	TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 30kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209358_at	-666	-666	-666	6882	TAF11	TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 28kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209463_s_at	-666	-666	-666	6883	TAF12	TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 20kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
205966_at	-666	-666	-666	6884	TAF13	TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 18kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
202840_at	-666	-666	-666	8148	TAF15	TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 68kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
206613_s_at	-666	-666	-666	9015	TAF1A	TATA box binding protein (TBP)-associated factor, RNA polymerase I, A, 48kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
214690_at	-666	-666	-666	9014	TAF1B	TATA box binding protein (TBP)-associated factor, RNA polymerase I, B, 63kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216941_s_at	-666	-666	-666	9014	TAF1B	TATA box binding protein (TBP)-associated factor, RNA polymerase I, B, 63kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
203937_s_at	-666	-666	-666	9013	TAF1C	TATA box binding protein (TBP)-associated factor, RNA polymerase I, C, 110kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
203938_s_at	-666	-666	-666	9013	TAF1C	TATA box binding protein (TBP)-associated factor, RNA polymerase I, C, 110kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
218750_at	-666	-666	-666	79101	TAF1D	TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221580_s_at	-666	-666	-666	79101	TAF1D	TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209523_at	-666	-666	-666	6873	TAF2	TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 150kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
208545_x_at	-666	-666	-666	6874	TAF4	TAF4 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 135kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
213090_s_at	-666	-666	-666	6874	TAF4	TAF4 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 135kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216226_at	-666	-666	-666	6875	TAF4B	TAF4b RNA polymerase II, TATA box binding protein (TBP)-associated factor, 105kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
210053_at	-666	-666	-666	6877	TAF5	TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 100kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
213654_at	-666	-666	-666	27097	TAF5L	TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
203572_s_at	-666	-666	-666	6878	TAF6	TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 80kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
213209_at	-666	-666	-666	10629	TAF6L	TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
213210_at	-666	-666	-666	10629	TAF6L	TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
213211_s_at	-666	-666	-666	10629	TAF6L	TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
222053_at	-666	-666	-666	10629	TAF6L	TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
201023_at	-666	-666	-666	6879	TAF7	TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
220325_at	-666	-666	-666	54457	TAF7L	TAF7-like RNA polymerase II, TATA box binding protein (TBP)-associated factor, 50kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
202168_at	-666	-666	-666	6880	TAF9	TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
203893_at	-666	-666	-666	6880	TAF9	TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221616_s_at	-666	-666	-666	51616	TAF9B	TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221617_at	-666	-666	-666	51616	TAF9B	TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221618_s_at	-666	-666	-666	51616	TAF9B	TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
205547_s_at	-666	-666	-666	6876	TAGLN	transgelin	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
200916_at	-666	-666	-666	8407	TAGLN2	transgelin 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
210978_s_at	-666	-666	-666	8407	TAGLN2	transgelin 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
204743_at	-666	-666	-666	29114	TAGLN3	transgelin 3	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
206283_s_at	-666	-666	-666	6886	TAL1	T-cell acute lymphocytic leukemia 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216925_s_at	-666	-666	-666	6886	TAL1	T-cell acute lymphocytic leukemia 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216928_at	-666	-666	-666	6886	TAL1	T-cell acute lymphocytic leukemia 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
201463_s_at	-666	-666	-666	6888	TALDO1	transaldolase 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
208425_s_at	-666	-666	-666	26115	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
207616_s_at	-666	-666	-666	10010	TANK	TRAF family member-associated NFKB activator	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209451_at	-666	-666	-666	10010	TANK	TRAF family member-associated NFKB activator	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
210458_s_at	-666	-666	-666	10010	TANK	TRAF family member-associated NFKB activator	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216310_at	-666	-666	-666	57551	TAOK1	TAO kinase 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
204877_s_at	-666	-666	-666	9344	TAOK2	TAO kinase 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
204878_s_at	-666	-666	-666	9344	TAOK2	TAO kinase 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
204986_s_at	-666	-666	-666	9344	TAOK2	TAO kinase 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
220761_s_at	-666	-666	-666	51347	TAOK3	TAO kinase 3	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221508_at	-666	-666	-666	51347	TAOK3	TAO kinase 3	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
202307_s_at	-666	-666	-666	6890	TAP1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
204769_s_at	-666	-666	-666	6891	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
204770_at	-666	-666	-666	6891	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
208428_at	-666	-666	-666	6891	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
208829_at	-666	-666	-666	6892	TAPBP	TAP binding protein (tapasin)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
210294_at	-666	-666	-666	6892	TAPBP	TAP binding protein (tapasin)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
218746_at	-666	-666	-666	55080	TAPBPL	TAP binding protein-like	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
218747_s_at	-666	-666	-666	55080	TAPBPL	TAP binding protein-like	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216373_at	-666	-666	-666	202018	TAPT1	transmembrane anterior posterior transformation 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
216507_at	-666	-666	-666	202018	TAPT1	transmembrane anterior posterior transformation 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
203677_s_at	-666	-666	-666	6895	TARBP2	TAR (HIV-1) RNA binding protein 2	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
200020_at	-666	-666	-666	23435	TARDBP	TAR DNA binding protein	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221264_s_at	-666	-666	-666	23435	TARDBP	TAR DNA binding protein	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209813_x_at	-666	-666	-666	445347	TARP	TCR gamma alternate reading frame protein	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
201263_at	-666	-666	-666	6897	TARS	threonyl-tRNA synthetase	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221189_s_at	-666	-666	-666	80222	TARS2	threonyl-tRNA synthetase 2, mitochondrial (putative)	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221324_at	-666	-666	-666	50834	TAS2R1	taste receptor, type 2, member 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221397_at	-666	-666	-666	50839	TAS2R10	taste receptor, type 2, member 10	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221395_at	-666	-666	-666	50838	TAS2R13	taste receptor, type 2, member 13	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221391_at	-666	-666	-666	50840	TAS2R14	taste receptor, type 2, member 14	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221444_at	-666	-666	-666	50833	TAS2R16	taste receptor, type 2, member 16	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221456_at	-666	-666	-666	50831	TAS2R3	taste receptor, type 2, member 3	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221392_at	-666	-666	-666	50832	TAS2R4	taste receptor, type 2, member 4	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221396_at	-666	-666	-666	50837	TAS2R7	taste receptor, type 2, member 7	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221398_at	-666	-666	-666	50836	TAS2R8	taste receptor, type 2, member 8	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
221461_at	-666	-666	-666	50835	TAS2R9	taste receptor, type 2, member 9	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
219443_at	-666	-666	-666	55617	TASP1	taspase, threonine aspartase, 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
206916_x_at	-666	-666	-666	6898	TAT	tyrosine aminotransferase	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
214413_at	-666	-666	-666	6898	TAT	tyrosine aminotransferase	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
200976_s_at	-666	-666	-666	8887	TAX1BP1	Tax1 (human T-cell leukemia virus type I) binding protein 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
200977_s_at	-666	-666	-666	8887	TAX1BP1	Tax1 (human T-cell leukemia virus type I) binding protein 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
213786_at	-666	-666	-666	8887	TAX1BP1	Tax1 (human T-cell leukemia virus type I) binding protein 1	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
209154_at	-666	-666	-666	30851	TAX1BP3	Tax1 (human T-cell leukemia virus type I) binding protein 3	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
215464_s_at	-666	-666	-666	30851	TAX1BP3	Tax1 (human T-cell leukemia virus type I) binding protein 3	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
203977_at	-666	-666	-666	6901	TAZ	tafazzin	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
37278_at	-666	-666	-666	6901	TAZ	tafazzin	-666	-666	N	-666	mlr12k_epsilon5253_978	-666
